id,url,route,content_family,cluster,subcluster,primary_entity,primary_keyword,search_intent,proposed_h1,canonical_url,parent_hub,schema_types,blueprint,priority,priority_score,quality_threshold,lifecycle_state,publish_approved,indexable
url-candidate-0075,https://www.mcpserver.in/categories/vector-databases-templates/,/categories/vector-databases-templates/,category-hub,vector-databases,templates,Vector Databases Templates,Vector Databases templates MCP,navigation,Vector Databases Templates MCP Hub,https://www.mcpserver.in/categories/vector-databases-templates/,https://www.mcpserver.in/categories/vector-databases/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0076,https://www.mcpserver.in/categories/vector-databases-examples/,/categories/vector-databases-examples/,category-hub,vector-databases,examples,Vector Databases Examples,Vector Databases examples MCP,navigation,Vector Databases Examples MCP Hub,https://www.mcpserver.in/categories/vector-databases-examples/,https://www.mcpserver.in/categories/vector-databases/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0077,https://www.mcpserver.in/categories/vector-databases-comparisons/,/categories/vector-databases-comparisons/,category-hub,vector-databases,comparisons,Vector Databases Comparisons,Vector Databases comparisons MCP,navigation,Vector Databases Comparisons MCP Hub,https://www.mcpserver.in/categories/vector-databases-comparisons/,https://www.mcpserver.in/categories/vector-databases/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0078,https://www.mcpserver.in/categories/vector-databases-clients/,/categories/vector-databases-clients/,category-hub,vector-databases,clients,Vector Databases Clients,Vector Databases clients MCP,navigation,Vector Databases Clients MCP Hub,https://www.mcpserver.in/categories/vector-databases-clients/,https://www.mcpserver.in/categories/vector-databases/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0079,https://www.mcpserver.in/categories/vector-databases-sdk/,/categories/vector-databases-sdk/,category-hub,vector-databases,sdk,Vector Databases SDK,Vector Databases sdk MCP,navigation,Vector Databases SDK MCP Hub,https://www.mcpserver.in/categories/vector-databases-sdk/,https://www.mcpserver.in/categories/vector-databases/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0080,https://www.mcpserver.in/categories/vector-databases-registry/,/categories/vector-databases-registry/,category-hub,vector-databases,registry,Vector Databases Registry,Vector Databases registry MCP,navigation,Vector Databases Registry MCP Hub,https://www.mcpserver.in/categories/vector-databases-registry/,https://www.mcpserver.in/categories/vector-databases/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0081,https://www.mcpserver.in/categories/vector-databases-enterprise/,/categories/vector-databases-enterprise/,category-hub,vector-databases,enterprise,Vector Databases Enterprise,Vector Databases enterprise MCP,navigation,Vector Databases Enterprise MCP Hub,https://www.mcpserver.in/categories/vector-databases-enterprise/,https://www.mcpserver.in/categories/vector-databases/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0082,https://www.mcpserver.in/categories/vector-databases-benchmarks/,/categories/vector-databases-benchmarks/,category-hub,vector-databases,benchmarks,Vector Databases Benchmarks,Vector Databases benchmarks MCP,navigation,Vector Databases Benchmarks MCP Hub,https://www.mcpserver.in/categories/vector-databases-benchmarks/,https://www.mcpserver.in/categories/vector-databases/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0083,https://www.mcpserver.in/categories/communication-servers/,/categories/communication-servers/,category-hub,communication,servers,Communication Servers,Communication servers MCP,navigation,Communication Servers MCP Hub,https://www.mcpserver.in/categories/communication-servers/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0084,https://www.mcpserver.in/categories/communication-integrations/,/categories/communication-integrations/,category-hub,communication,integrations,Communication Integrations,Communication integrations MCP,navigation,Communication Integrations MCP Hub,https://www.mcpserver.in/categories/communication-integrations/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0085,https://www.mcpserver.in/categories/communication-tutorials/,/categories/communication-tutorials/,category-hub,communication,tutorials,Communication Tutorials,Communication tutorials MCP,navigation,Communication Tutorials MCP Hub,https://www.mcpserver.in/categories/communication-tutorials/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0086,https://www.mcpserver.in/categories/communication-security/,/categories/communication-security/,category-hub,communication,security,Communication Security,Communication security MCP,navigation,Communication Security MCP Hub,https://www.mcpserver.in/categories/communication-security/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0087,https://www.mcpserver.in/categories/communication-deployment/,/categories/communication-deployment/,category-hub,communication,deployment,Communication Deployment,Communication deployment MCP,navigation,Communication Deployment MCP Hub,https://www.mcpserver.in/categories/communication-deployment/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0088,https://www.mcpserver.in/categories/communication-troubleshooting/,/categories/communication-troubleshooting/,category-hub,communication,troubleshooting,Communication Troubleshooting,Communication troubleshooting MCP,navigation,Communication Troubleshooting MCP Hub,https://www.mcpserver.in/categories/communication-troubleshooting/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0089,https://www.mcpserver.in/categories/communication-templates/,/categories/communication-templates/,category-hub,communication,templates,Communication Templates,Communication templates MCP,navigation,Communication Templates MCP Hub,https://www.mcpserver.in/categories/communication-templates/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0090,https://www.mcpserver.in/categories/communication-examples/,/categories/communication-examples/,category-hub,communication,examples,Communication Examples,Communication examples MCP,navigation,Communication Examples MCP Hub,https://www.mcpserver.in/categories/communication-examples/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0091,https://www.mcpserver.in/categories/communication-comparisons/,/categories/communication-comparisons/,category-hub,communication,comparisons,Communication Comparisons,Communication comparisons MCP,navigation,Communication Comparisons MCP Hub,https://www.mcpserver.in/categories/communication-comparisons/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0092,https://www.mcpserver.in/categories/communication-clients/,/categories/communication-clients/,category-hub,communication,clients,Communication Clients,Communication clients MCP,navigation,Communication Clients MCP Hub,https://www.mcpserver.in/categories/communication-clients/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0093,https://www.mcpserver.in/categories/communication-sdk/,/categories/communication-sdk/,category-hub,communication,sdk,Communication SDK,Communication sdk MCP,navigation,Communication SDK MCP Hub,https://www.mcpserver.in/categories/communication-sdk/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0094,https://www.mcpserver.in/categories/communication-registry/,/categories/communication-registry/,category-hub,communication,registry,Communication Registry,Communication registry MCP,navigation,Communication Registry MCP Hub,https://www.mcpserver.in/categories/communication-registry/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0095,https://www.mcpserver.in/categories/communication-enterprise/,/categories/communication-enterprise/,category-hub,communication,enterprise,Communication Enterprise,Communication enterprise MCP,navigation,Communication Enterprise MCP Hub,https://www.mcpserver.in/categories/communication-enterprise/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0096,https://www.mcpserver.in/categories/communication-benchmarks/,/categories/communication-benchmarks/,category-hub,communication,benchmarks,Communication Benchmarks,Communication benchmarks MCP,navigation,Communication Benchmarks MCP Hub,https://www.mcpserver.in/categories/communication-benchmarks/,https://www.mcpserver.in/categories/communication/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0097,https://www.mcpserver.in/categories/productivity-servers/,/categories/productivity-servers/,category-hub,productivity,servers,Productivity Servers,Productivity servers MCP,navigation,Productivity Servers MCP Hub,https://www.mcpserver.in/categories/productivity-servers/,https://www.mcpserver.in/categories/productivity/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0098,https://www.mcpserver.in/categories/productivity-integrations/,/categories/productivity-integrations/,category-hub,productivity,integrations,Productivity Integrations,Productivity integrations MCP,navigation,Productivity Integrations MCP Hub,https://www.mcpserver.in/categories/productivity-integrations/,https://www.mcpserver.in/categories/productivity/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0099,https://www.mcpserver.in/categories/productivity-tutorials/,/categories/productivity-tutorials/,category-hub,productivity,tutorials,Productivity Tutorials,Productivity tutorials MCP,navigation,Productivity Tutorials MCP Hub,https://www.mcpserver.in/categories/productivity-tutorials/,https://www.mcpserver.in/categories/productivity/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0100,https://www.mcpserver.in/categories/productivity-security/,/categories/productivity-security/,category-hub,productivity,security,Productivity Security,Productivity security MCP,navigation,Productivity Security MCP Hub,https://www.mcpserver.in/categories/productivity-security/,https://www.mcpserver.in/categories/productivity/,WebPage|BreadcrumbList|Organization|CollectionPage|ItemList,category-landing,P2,70,94,candidate,false,false
url-candidate-0101,https://www.mcpserver.in/servers/github-mcp-server/,/servers/github-mcp-server/,mcp-server-profile,developer-tools,developer-tools,GitHub MCP Server,GitHub MCP server,implementation,GitHub MCP Server,https://www.mcpserver.in/servers/github-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
